RO1998000029	The aim of this investigation is the study of some water and physical properties of the soil on gradient steep narrow terraces ( canal terraces on a brodbase ) ; soils , with mechanically ( artificially ) removed soil horizons to a different depth as well as soils with different degree of erosion ( slight , medium and strong ).	is the study of	this investigation	some water	1	1				
PH9610476	Removing half of the spikelets alternately 2 days after heading did not affect the filled spikelet percentage and grain weight of IR72 but caused a 42 percent increase in filled spikelets and an 8 percent increase in the weight grain of IR65598 -112-2.	did not affect	Removing half of the spikelets alternately 2 days after heading	the filled spikelet percentage weight of IR72	1	1				
CZ2001000338	Five soil tillage technologies with using of different organic manuring ( farmyard manure , cattle slurry , strAw + cattle slurry ) were tested in the field experiment on the chernozem in maize growing region.	were tested	Five soil tillage technologies with using of different organic manuring strAw slurry	in the field experiment on the chernozem in maize growing region	1	1				
PH1999101399	The distribution of 14C and 14 DAF was similar to that found at 0 DAF except that a much lower proportion of activity was translocated to the NPT panicles.	was translocated	a much lower proportion of activity	to the NPT panicles	1	1				
CZ2001000341	Results obtained show that content of Cr , Cu , Pb and Zn is increasing with depth ( maximum 40 - 70 cm ).	obtained show	Results	that content of Cr	1	1				
AV2012045148	Increasing technological efficiencies in the use of land , water , food , seed and energy through sustainable intensification such as the widespread adoption of integrated multi-trophic aquaculture ( IMTA ) and integrated agriculture - aquaculture farming ecosystems approaches will not be enough , since these will improve only the efficiency of resource use and increase yields per unit of inputs and do not address social constraints and user conflicts.	will not be	Increasing technological efficiencies in the use of food	enough	since these will improve only do not address user conflicts	1	1			
RU2014000100	When the contamination level increased to 6 OPC , the height , leaf area and plant biomass reduced by 50 , 60 and 50 % , respectively.	reduced	the leaf area	by 50	1	1				
BY2011000254	These measures allow to recover wild hooved animals populations and attract red deer.	allow	These measures	to attract red deer	1	1				
UA1999000082	The character is analyzed of the migrating the inorganic fertilizers ' components through the inwashed left - bank dam which is the part of hydrotechnical constructions complex of the Chernobyl Nuclear Power Plant 's Exclusion Zone.	[is] Nuclear Power [of]	Plant	Chernobyl	1	1				
PH19970076379	The advantage of applying fertilizer nutrients to a pre-rice manure crop ( Sesbania rostrata ) to enhance nutrient availability was evaluated in experiments at six sites in Northeast Thailand from 1987 to 1991.	was evaluated	The advantage of applying fertilizer nutrients to a pre-rice manure crop	in experiments at six sites in Northeast Thailand	1	1				
PH19970137866	N rate did not affect TCbh in either rice or maize system , although higher TCbh was observed in maize ( 1230 kg C / ha ) than in rice ( 1100 kg C / ha ).	was observed	higher TCbh	in maize	1	1				
CZ2010000777	Treatment with organic amendments reduced total soil water content on the long term experiment basis.	reduced	organic amendments	total soil water content	on the long term experiment basis	1	1			
AL2015102640	Five watermelon varieties , Sugar Baby , Charleston Grey , Kaolak , Crimson Sweet and Oranaise and three cucumber varieties , Poinsett , Ashley and Royal hybrid were grown on the field in two trials ( i ) late season between August and October 2008 and ( ii ) early season between April and June 2012 in Abeokuta , Ogun State to evaluate the cultivars for virus symptoms and viruses under natural tropical conditions.	were grown	Charleston Grey	on the field	in two trials	1	1			
US2016216507	Combining productive , social and environmental themes , the originally technical questions are transformed into a watershed of initiatives that retro - feed a chain of initiatives of socio - political consequences that surpass the predictability of an extensionist action.	surpass	socio - political consequences	the predictability of an extensionist action	1	1				
PH2007001717	Sinorsoganon and Soraw were potential varieties for planting in both seasons ( dry and wet ) and locations ( upland and sloping ).	were	Sinorsoganon	potential varieties for planting in both upland and sloping	1	1				
RO1999000093	Acidic and sorption properties of biomass are studied as criteria for evaluation maize adaptability to a combined effect of soil pH and copper toxicity.	are studied	Acidic properties of biomass	as criteria for evaluation maize adaptability to a combined effect of copper toxicity	1	1				
